time;command
1614960107.9117484;ff66000e26001e553130323000aa
1614960108.0016117;ff66000f43001e19b5303a303000aa
1614960108.4056978;ff62000a0731303000aa
1614960108.540255;ff62000c0a31373a303100aa
1614960108.6752717;ff66000f23001e91b5302e303000aa
1614960108.765381;ff66000e26001e553130323000aa
1614960108.854546;ff66000f43001e19b5303a303000aa
1614960109.3960752;ff62000a0731303000aa
1614960109.4856782;ff62000c0a31373a303100aa
1614960109.6652334;ff66000f23001e91b5302e303000aa
1614960109.8445895;ff66000e26001e553130323000aa
1614960109.934701;ff66000f43001e19b5303a303000aa
1614960110.5208013;ff62000a0731303000aa
1614960110.6106074;ff62000c0a31373a303100aa
1614960110.7458072;ff66000f23001e91b5302e303000aa
1614960110.8356144;ff66000e26001e553130323000aa
1614960111.0149179;ff66000f43001e19b5303a303000aa
1614960111.4663196;ff62000a0731303000aa
1614960111.5563805;ff62000c0a31373a303100aa
1614960111.6457446;ff66000f23001e91b5302e303000aa
1614960111.7357316;ff66000e26001e553130313900aa
1614960111.8257704;ff66000f43001e19b5303a303000aa
1614960112.5012894;ff62000a0731303000aa
1614960112.5910966;ff62000c0a31373a303100aa
1614960112.725863;ff66000f23001e91b5302e303000aa
1614960112.8151393;ff66000e26001e553130313900aa
1614960112.9057558;ff66000f43001e19b5303a303000aa
1614960113.39983;ff62000a0731303000aa
1614960113.4897878;ff62000c0a31373a303100aa
1614960113.5816243;ff66000f23001e91b5302e303000aa
1614960113.6715095;ff66000e26001e553130313900aa
1614960113.8060527;ff66000f43001e19b5303a303000aa
1614960114.6152608;ff62000a0731303000aa
1614960114.7963817;ff62000c0a31373a303100aa
1614960114.8862596;ff66000f23001e91b5302e303000aa
1614960114.9753022;ff66000e26001e553130313900aa
1614960115.0653722;ff66000f43001e19b5303a303000aa
1614960115.4251404;ff62000a0731303000aa
1614960115.5151641;ff62000c0a31373a303100aa
1614960115.7393208;ff66000f23001e91b5302e303000aa
1614960115.9209907;ff66000e26001e553130313900aa
1614960116.0114913;ff66000f43001e19b5303a303000aa
1614960116.4156508;ff62000a0731303000aa
1614960116.504548;ff62000c0a31373a303100aa
1614960116.63989;ff66000f23001e91b5302e303000aa
1614960116.7743378;ff66000e26001e553130313900aa
1614960116.911586;ff66000f43001e19b5303a303000aa
1614960117.49541;ff62000a0731303000aa
1614960117.5846922;ff62000c0a31373a303100aa
1614960117.674829;ff66000f23001e91b5302e303000aa
1614960117.7649267;ff66000e26001e553130313900aa
1614960117.854797;ff66000f43001e19b5303a303000aa
1614960118.4857016;ff62000a0731303000aa
1614960118.5756342;ff62000c0a31373a303100aa
1614960118.6656022;ff66000f23001e91b5302e303000aa
1614960118.7555606;ff66000e26001e553130313900aa
1614960118.8889859;ff66000f43001e19b5303a303000aa
1614960119.4308813;ff62000a0731303000aa
1614960119.5206997;ff62000c0a31373a303100aa
1614960119.6102316;ff66000f23001e91b5302e303000aa
1614960119.7011492;ff66000e26001e553130313800aa
1614960119.790741;ff66000f43001e19b5303a303000aa
1614960120.5558465;ff62000a0731303000aa
1614960120.6456685;ff62000c0a31373a303100aa
1614960120.7803385;ff66000f23001e91b5302e303000aa
1614960120.8700101;ff66000e26001e553130313800aa
1614960120.9602582;ff66000f43001e19b5303a303000aa
1614960121.4563632;ff62000a0731303000aa
1614960121.591557;ff62000c0a31373a303100aa
1614960121.6809351;ff66000f23001e91b5302e303000aa
1614960121.8157322;ff66000e26001e553130313800aa
1614960121.9055662;ff66000f43001e19b5303a303000aa
1614960122.444503;ff62000a0731303000aa
1614960122.5363567;ff62000c0a31373a303200aa
1614960122.6716192;ff66000f23001e91b5302e303000aa
1614960122.7608588;ff66000e26001e553130313800aa
1614960122.850482;ff66000f43001e19b5303a303000aa
1614960123.4344597;ff62000a0731303000aa
1614960123.6167746;ff62000c0a31373a303200aa
1614960123.7963898;ff66000f23001e91b5302e303000aa
1614960123.885917;ff66000e26001e553130313700aa
1614960123.9756262;ff66000f43001e19b5303a303000aa
1614960124.42461;ff62000a0731303000aa
1614960124.559873;ff62000c0a31373a303200aa
1614960124.6967075;ff66000f23001e91b5302e303000aa
1614960124.7861648;ff66000e26001e553130313700aa
1614960124.8756278;ff66000f43001e19b5303a303000aa
1614960125.5051107;ff62000a0731303000aa
1614960125.5943177;ff62000c0a31373a303200aa
1614960125.6966584;ff66000f23001e91b5302e303000aa
1614960125.8650353;ff66000e26001e553130313700aa
1614960126.091049;ff66000f43001e19b5303a303000aa
1614960126.4053254;ff62000a0731303000aa
1614960126.5846746;ff62000c0a31373a303200aa
1614960126.6751456;ff66000f23001e91b5302e303000aa
1614960126.854741;ff66000e26001e553130313700aa
1614960127.036758;ff66000f43001e19b5303a303000aa
1614960127.3957064;ff62000a0731303000aa
1614960127.530418;ff62000c0a31373a303200aa
1614960127.6201854;ff66000f23001e91b5302e303000aa
1614960127.7103398;ff66000e26001e553130313700aa
1614960127.845071;ff66000f43001e19b5303a303000aa
1614960128.4300592;ff62000a0731303000aa
1614960128.5657287;ff62000c0a31373a303200aa
1614960128.655169;ff66000f23001e91b5302e303000aa
1614960128.789646;ff66000e26001e553130313600aa
1614960128.8800976;ff66000f43001e19b5303a303000aa
1614960129.465335;ff62000a0731303000aa
1614960129.5562696;ff62000c0a31373a303200aa
1614960129.6965108;ff66000f23001e91b5302e303000aa
1614960129.7807965;ff66000e26001e553130313600aa
1614960129.8699617;ff66000f43001e19b5303a303000aa
1614960130.4558928;ff62000a0731303000aa
1614960130.5460432;ff62000c0a31373a303200aa
1614960130.6356854;ff66000f23001e91b5302e303000aa
1614960130.7702453;ff66000e26001e553130313600aa
1614960130.8603163;ff66000f43001e19b5303a303000aa
1614960131.401597;ff62000a0731303000aa
1614960131.6262338;ff62000c0a31373a303200aa
1614960131.7608685;ff66000f23001e91b5302e303000aa
1614960131.9405887;ff66000e26001e553130313600aa
1614960132.0303652;ff66000f43001e19b5303a303000aa
1614960132.4795117;ff62000a0731303000aa
1614960132.571465;ff62000c0a31373a303200aa
1614960132.661458;ff66000f23001e91b5302e303000aa
1614960132.7509494;ff66000e26001e553130313600aa
1614960132.8408227;ff66000f43001e19b5303a303000aa
1614960133.5145307;ff62000a0731303000aa
1614960133.6495469;ff62000c0a31373a303200aa
1614960133.8315108;ff66000f23001e91b5302e303000aa
1614960133.9208596;ff66000e26001e553130313500aa
1614960134.011182;ff66000f43001e19b5303a303000aa
1614960134.4600825;ff62000a0731303000aa
1614960134.5950658;ff62000c0a31373a303200aa
1614960134.696748;ff66000f23001e91b5302e303000aa
1614960134.866542;ff66000e26001e553130313500aa
1614960134.9563372;ff66000f43001e19b5303a303000aa
1614960135.405804;ff62000a0731303000aa
1614960135.495174;ff62000c0a31373a303200aa
1614960135.5850325;ff66000f23001e91b5302e303000aa
1614960135.719435;ff66000e26001e553130313500aa
1614960135.8097034;ff66000f43001e19b5303a303000aa
1614960136.440379;ff62000a0731303000aa
1614960136.5302193;ff62000c0a31373a303200aa
1614960136.7100441;ff66000f23001e91b5302e303000aa
1614960136.7998643;ff66000e26001e553130313500aa
1614960136.8897593;ff66000f43001e19b5303a303000aa
1614960137.4306881;ff62000a0731303000aa
1614960137.6102214;ff62000c0a31373a303200aa
1614960137.7006764;ff66000f23001e91b5302e303000aa
1614960137.7901056;ff66000e26001e553130313500aa
1614960137.8799696;ff66000f43001e19b5303a303000aa
1614960138.4208832;ff62000a0731303000aa
1614960138.6002169;ff62000c0a31373a303200aa
1614960138.6970012;ff66000f23001e91b5302e303100aa
1614960138.7797964;ff66000e26001e553130313500aa
1614960138.8702044;ff66000f43001e19b5303a303000aa
1614960139.4111054;ff62000a0731303000aa
1614960139.5010448;ff62000c0a31373a303200aa
1614960139.5908482;ff66000f23001e91b5302e303200aa
1614960139.6806366;ff66000e26001e553130323400aa
1614960139.770678;ff66000f43001e19b5303a303000aa
1614960140.491171;ff62000a0731303000aa
1614960140.5816245;ff62000c0a31373a303200aa
1614960140.6709542;ff66000f23001e91b5302e303300aa
1614960140.7599883;ff66000e26001e553130333000aa
1614960140.8509903;ff66000f43001e19b5303a303000aa
1614960141.433901;ff62000a0731303000aa
1614960141.6167212;ff62000c0a31373a303200aa
1614960141.7955308;ff66000f23001e91b5302e303400aa
1614960141.9309886;ff66000e26001e553130333000aa
1614960142.0657728;ff66000f43001e19b5303a303000aa
1614960142.4697769;ff62000a0731303000aa
1614960142.6963723;ff62000c0a31373a303200aa
1614960142.7859619;ff66000f23001e91b5302e303500aa
1614960142.876302;ff66000e26001e553130333500aa
1614960142.9659426;ff66000f43001e19b5303a303000aa
1614960143.5046146;ff62000a0731303000aa
1614960143.5946467;ff62000c0a31373a303200aa
1614960143.6966214;ff66000f23001e91b5302e303600aa
1614960143.8217375;ff66000e26001e553130333900aa
1614960143.9560268;ff66000f43001e19b5303a303000aa
1614960144.4052258;ff62000a0731303000aa
1614960144.4950464;ff62000c0a31373a303200aa
1614960144.674694;ff66000f23001e91b5302e303600aa
1614960144.7643504;ff66000e26001e553130333700aa
1614960144.9463246;ff66000f43001e19b5303a303000aa
1614960145.3957038;ff62000a0731303000aa
1614960145.530535;ff62000c0a31373a303200aa
1614960145.6200826;ff66000f23001e91b5302e303700aa
1614960145.7100031;ff66000e26001e553130343200aa
1614960145.7998004;ff66000f43001e19b5303a303000aa
1614960146.47555;ff62000a0731303000aa
1614960146.5654113;ff62000c0a31373a303200aa
1614960146.7000096;ff66000f23001e91b5302e303700aa
1614960146.7897751;ff66000e26001e553130333900aa
1614960146.925002;ff66000f43001e19b5303a303000aa
1614960147.4208424;ff62000a0731303000aa
1614960147.5553432;ff62000c0a31373a303200aa
1614960147.6456492;ff66000f23001e91b5302e303700aa
1614960147.735494;ff66000e26001e553130343800aa
1614960147.869948;ff66000f43001e19b5303a303000aa
1614960148.411091;ff62000a0731303000aa
1614960148.5009253;ff62000c0a31373a303200aa
1614960148.5906947;ff66000f23001e91b5302e303800aa
1614960148.76979;ff66000e26001e553130343600aa
1614960148.8601952;ff66000f43001e19b5303a303000aa
1614960149.4462519;ff62000a0731303000aa
1614960149.5809872;ff62000c0a31373a303200aa
1614960149.6709213;ff66000f23001e91b5302e303800aa
1614960149.760915;ff66000e26001e553130353100aa
1614960149.8505538;ff66000f43001e19b5303a303000aa
1614960150.389788;ff62000a0731303000aa
1614960150.5715232;ff62000c0a31373a303200aa
1614960150.751013;ff66000f23001e91b5302e303800aa
1614960150.840736;ff66000e26001e553130363800aa
1614960150.9308558;ff66000f43001e19b5303a303000aa
1614960151.5597656;ff62000a0731303000aa
1614960151.6513011;ff62000c0a31373a303200aa
1614960151.741551;ff66000f23001e91b5302e303900aa
1614960151.8310935;ff66000e26001e553130373300aa
1614960151.9658298;ff66000f43001e19b5303a303000aa
1614960152.415057;ff62000a0731303000aa
1614960152.5053926;ff62000c0a31373a303200aa
1614960152.5948973;ff66000f23001e91b5302e303900aa
1614960152.6965983;ff66000e26001e553130373700aa
1614960152.956136;ff66000f43001e19b5303a303000aa
1614960153.4501767;ff62000a0731303000aa
1614960153.5400996;ff62000c0a31373a303200aa
1614960153.6299374;ff66000f23001e91b5302e303900aa
1614960153.7193847;ff66000e26001e553130373500aa
1614960153.8092482;ff66000f43001e19b5303a303000aa
1614960154.3959582;ff62000a0731303000aa
1614960154.485491;ff62000c0a31373a303200aa
1614960154.5755565;ff66000f23001e91b5302e303900aa
1614960154.665004;ff66000e26001e553130373800aa
1614960154.889778;ff66000f43001e19b5303a303000aa
1614960155.4303248;ff62000a0731303000aa
1614960155.5205774;ff62000c0a31373a303200aa
1614960155.6553807;ff66000f23001e91b5302e303900aa
1614960155.789757;ff66000e26001e553130373600aa
1614960155.8798995;ff66000f43001e19b5303a303000aa
1614960156.4652667;ff62000a0731303000aa
1614960156.5557184;ff62000c0a31373a303200aa
1614960156.6457179;ff66000f23001e91b5302e313000aa
1614960156.7349598;ff66000e26001e553130373300aa
1614960156.8249595;ff66000f43001e19b5303a303000aa
1614960157.4115765;ff62000a0731303000aa
1614960157.5009506;ff62000c0a31373a303200aa
1614960157.6800058;ff66000f23001e91b5302e313000aa
1614960157.7701824;ff66000e26001e553130363900aa
1614960157.8602428;ff66000f43001e19b5303a303000aa
1614960158.4007757;ff62000a0731303000aa
1614960158.536009;ff62000c0a31373a303200aa
1614960158.626001;ff66000f23001e91b5302e313000aa
1614960158.7610483;ff66000e26001e553130363400aa
1614960158.8956964;ff66000f43001e19b5303a303000aa
1614960159.434202;ff62000a0731303000aa
1614960159.6163058;ff62000c0a31373a303200aa
1614960159.7055206;ff66000f23001e91b5302e313000aa
1614960159.7959213;ff66000e26001e553130363000aa
1614960159.930416;ff66000f43001e19b5303a303000aa
1614960160.5026672;ff62000a0731303000aa
1614960160.6507597;ff62000c0a31373a303200aa
1614960160.7416465;ff66000f23001e91b5302e313000aa
1614960160.920811;ff66000e26001e553130363000aa
1614960161.010845;ff66000f43001e19b5303a303000aa
1614960161.4149857;ff62000a0731303000aa
1614960161.5046701;ff62000c0a31373a303200aa
1614960161.5948606;ff66000f23001e91b5302e313000aa
1614960161.6961195;ff66000e26001e553130363200aa
1614960161.8216605;ff66000f43001e19b5303a303000aa
1614960162.4052813;ff62000a0731303000aa
1614960162.495685;ff62000c0a31373a303200aa
1614960162.5848489;ff66000f23001e91b5302e313000aa
1614960162.6748803;ff66000e26001e553130363200aa
1614960162.7654297;ff66000f43001e19b5303a303000aa
1614960163.4403307;ff62000a0731303000aa
1614960163.6199055;ff62000c0a31373a303200aa
1614960163.7542496;ff66000f23001e91b5302e313100aa
1614960163.8897588;ff66000e26001e553130363500aa
1614960163.9797738;ff66000f43001e19b5303a303000aa
1614960164.4302688;ff62000a0731303000aa
1614960164.5207152;ff62000c0a31373a303200aa
1614960164.6552522;ff66000f23001e91b5302e313100aa
1614960164.7899847;ff66000e26001e553130363600aa
1614960164.879947;ff66000f43001e19b5303a303000aa
1614960165.4205875;ff62000a0731303000aa
1614960165.5101833;ff62000c0a31373a303200aa
1614960165.6962545;ff66000f23001e91b5302e313100aa
1614960165.7799067;ff66000e26001e553130363800aa
1614960165.8701055;ff66000f43001e19b5303a303000aa
1614960166.4116297;ff62000a0731303000aa
1614960166.5456073;ff62000c0a31373a303200aa
1614960166.6357906;ff66000f23001e91b5302e313100aa
1614960166.7253466;ff66000e26001e553130363900aa
1614960166.8606892;ff66000f43001e19b5303a303000aa
1614960167.4447124;ff62000a0731303000aa
1614960167.625921;ff62000c0a31373a303200aa
1614960167.715841;ff66000f23001e91b5302e313100aa
1614960167.8057754;ff66000e26001e553130373200aa
1614960167.940644;ff66000f43001e19b5303a303000aa
1614960168.4368114;ff62000a0731303000aa
1614960168.5716605;ff62000c0a31373a303200aa
1614960168.6611142;ff66000f23001e91b5302e313100aa
1614960168.750737;ff66000e26001e553130363900aa
1614960168.840586;ff66000f43001e19b5303a303000aa
1614960169.4239354;ff62000a0731303000aa
1614960169.5142598;ff62000c0a31373a303200aa
1614960169.6494963;ff66000f23001e91b5302e313100aa
1614960169.7857425;ff66000e26001e553130373000aa
1614960169.8759773;ff66000f43001e19b5303a303000aa
1614960170.4151907;ff62000a0731303000aa
1614960170.5048418;ff62000c0a31373a303200aa
1614960170.5948074;ff66000f23001e91b5302e313100aa
1614960170.7317321;ff66000e26001e553130373000aa
1614960170.8649275;ff66000f43001e19b5303a303000aa
1614960171.4501786;ff62000a0731303000aa
1614960171.540047;ff62000c0a31373a303200aa
1614960171.630109;ff66000f23001e91b5302e313100aa
1614960171.7197971;ff66000e26001e553130373600aa
1614960171.8096542;ff66000f43001e19b5303a303000aa
1614960172.3956304;ff62000a0731303000aa
1614960172.4856768;ff62000c0a31373a303200aa
1614960172.6201487;ff66000f23001e91b5302e313100aa
1614960172.710193;ff66000e26001e553130363700aa
1614960172.7996597;ff66000f43001e19b5303a303000aa
1614960173.4755776;ff62000a0731303000aa
1614960173.5654051;ff62000c0a31373a303200aa
1614960173.655308;ff66000f23001e91b5302e313200aa
1614960173.7455225;ff66000e26001e553130363400aa
1614960173.8348758;ff66000f43001e19b5303a303000aa
1614960174.4657412;ff62000a0731303000aa
1614960174.555878;ff62000c0a31373a303200aa
1614960174.6456738;ff66000f23001e91b5302e313200aa
1614960174.7352693;ff66000e26001e553130353900aa
1614960174.8700695;ff66000f43001e19b5303a303000aa
1614960175.6809375;ff62000a0731303000aa
1614960175.7702413;ff62000c0a31373a303200aa
1614960175.905424;ff66000f23001e91b5302e313200aa
1614960175.9951;ff66000e26001e553130353800aa
1614960176.084432;ff66000f43001e19b5303a303000aa
1614960176.5362358;ff62000a0731303000aa
1614960176.6261172;ff62000c0a31373a303200aa
1614960176.7608063;ff66000f23001e91b5302e313200aa
1614960176.850814;ff66000e26001e553130353700aa
1614960176.9406264;ff66000f43001e19b5303a303000aa
1614960177.38977;ff62000a0731303000aa
1614960177.479143;ff62000c0a31373a303200aa
1614960177.5697331;ff66000f23001e91b5302e313200aa
1614960177.7507787;ff66000e26001e553130353000aa
1614960177.840098;ff66000f43001e19b5303a303000aa
1614960178.4243155;ff62000a0731303000aa
1614960178.5146415;ff62000c0a31373a303200aa
1614960178.649169;ff66000f23001e91b5302e313200aa
1614960178.7415268;ff66000e26001e553130343800aa
1614960178.8315463;ff66000f43001e19b5303a303000aa
1614960179.4141738;ff62000a0731303000aa
1614960179.5948427;ff62000c0a31373a303200aa
1614960179.6960623;ff66000f23001e91b5302e313200aa
1614960179.8194685;ff66000e26001e553130343000aa
1614960179.91099;ff66000f43001e19b5303a303000aa
1614960180.4503243;ff62000a0731303000aa
1614960180.539691;ff62000c0a31373a303200aa
1614960180.630161;ff66000f23001e91b5302e313300aa
1614960180.7197993;ff66000e26001e553130333900aa
1614960180.8095963;ff66000f43001e19b5303a303000aa
1614960181.440891;ff62000a0731303000aa
1614960181.53032;ff62000c0a31373a303200aa
1614960181.6192892;ff66000f23001e91b5302e313300aa
1614960181.710029;ff66000e26001e553130333900aa
1614960181.7999382;ff66000f43001e19b5303a303000aa
1614960182.475886;ff62000a0731303000aa
1614960182.5657468;ff62000c0a31373a303300aa
1614960182.6551967;ff66000f23001e91b5302e313300aa
1614960182.7451544;ff66000e26001e553130333900aa
1614960182.8800147;ff66000f43001e19b5303a303000aa
1614960183.4658842;ff62000a0731303000aa
1614960183.5558648;ff62000c0a31373a303300aa
1614960183.6454506;ff66000f23001e91b5302e313300aa
1614960183.7349446;ff66000e26001e553130333500aa
1614960183.8256369;ff66000f43001e19b5303a303000aa
1614960184.4110656;ff62000a0731303000aa
1614960184.546369;ff62000c0a31373a303300aa
1614960184.6352534;ff66000f23001e91b5302e313300aa
1614960184.770641;ff66000e26001e553130333500aa
1614960184.9055896;ff66000f43001e19b5303a303000aa
1614960185.444744;ff62000a0731303000aa
1614960185.5362065;ff62000c0a31373a303300aa
1614960185.671151;ff66000f23001e91b5302e313300aa
1614960185.7607841;ff66000e26001e553130333500aa
1614960185.8503554;ff66000f43001e19b5303a303000aa
1614960186.4345396;ff62000a0731303000aa
1614960186.614131;ff62000c0a31373a303300aa
1614960186.7506347;ff66000f23001e91b5302e313300aa
1614960186.8857143;ff66000e26001e553130333300aa
1614960187.0207396;ff66000f43001e19b5303a303000aa
1614960187.4244926;ff62000a0731303000aa
1614960187.6494646;ff62000c0a31373a303300aa
1614960187.73975;ff66000f23001e91b5302e313300aa
1614960187.8762126;ff66000e26001e553130333500aa
1614960188.010456;ff66000f43001e19b5303a303000aa
1614960188.4596925;ff62000a0731303000aa
1614960188.549981;ff62000c0a31373a303300aa
1614960188.639637;ff66000f23001e91b5302e313400aa
1614960188.729194;ff66000e26001e553130343000aa
1614960188.9115846;ff66000f43001e19b5303a303000aa
1614960189.4055874;ff62000a0731303000aa
1614960189.5402412;ff62000c0a31373a303300aa
1614960189.6302004;ff66000f23001e91b5302e313400aa
1614960189.7198398;ff66000e26001e553130343100aa
1614960189.9443715;ff66000f43001e19b5303a303000aa
1614960190.4401636;ff62000a0731303000aa
1614960190.5301056;ff62000c0a31373a303300aa
1614960190.6203556;ff66000f23001e91b5302e313400aa
1614960190.7098317;ff66000e26001e553130343200aa
1614960190.8001842;ff66000f43001e19b5303a303000aa
1614960191.4307888;ff62000a0731303000aa
1614960191.6100206;ff62000c0a31373a303300aa
1614960191.7455366;ff66000f23001e91b5302e313400aa
1614960191.8347223;ff66000e26001e553130343100aa
1614960191.9250498;ff66000f43001e19b5303a303000aa
1614960192.5110328;ff62000a0731303000aa
1614960192.6453338;ff62000c0a31373a303300aa
1614960192.7351322;ff66000f23001e91b5302e313400aa
1614960192.8254356;ff66000e26001e553130343100aa
1614960192.9155293;ff66000f43001e19b5303a303000aa
1614960193.4559567;ff62000a0731303000aa
1614960193.590722;ff62000c0a31373a303300aa
1614960193.7251809;ff66000f23001e91b5302e313400aa
1614960193.8607101;ff66000e26001e553130343100aa
1614960194.0401065;ff66000f43001e19b5303a303000aa
1614960194.399862;ff62000a0731303000aa
1614960194.5359588;ff62000c0a31373a303300aa
1614960194.6258652;ff66000f23001e91b5302e313400aa
1614960194.760733;ff66000e26001e553130343200aa
1614960194.8499427;ff66000f43001e19b5303a303000aa
1614960195.5243347;ff62000a0731303000aa
1614960195.659722;ff62000c0a31373a303300aa
1614960195.7961211;ff66000f23001e91b5302e313400aa
1614960195.930655;ff66000e26001e553130343000aa
1614960196.0209227;ff66000f43001e19b5303a303000aa
1614960196.4245636;ff62000a0731303000aa
1614960196.6495543;ff62000c0a31373a303300aa
1614960196.831329;ff66000f23001e91b5302e313400aa
1614960196.9209518;ff66000e26001e553130333800aa
1614960197.0108564;ff66000f43001e19b5303a303000aa
1614960197.4150717;ff62000a0731303000aa
1614960197.5049202;ff62000c0a31373a303300aa
1614960197.5941062;ff66000f23001e91b5302e313400aa
1614960197.6966913;ff66000e26001e553130323800aa
1614960197.7744904;ff66000f43001e19b5303a303000aa
1614960198.494834;ff62000a0731303000aa
1614960198.5851352;ff62000c0a31373a303300aa
1614960198.7198925;ff66000f23001e91b5302e313500aa
1614960198.8096921;ff66000e26001e553130323800aa
1614960198.8986545;ff66000f43001e19b5303a303000aa
1614960199.3958604;ff62000a0731303000aa
1614960199.4855013;ff62000c0a31373a303300aa
1614960199.5756347;ff66000f23001e91b5302e313500aa
1614960199.665094;ff66000e26001e553130323900aa
1614960199.8449671;ff66000f43001e19b5303a303000aa
1614960200.565591;ff62000a0731303000aa
1614960200.6555362;ff62000c0a31373a303300aa
1614960200.7449274;ff66000f23001e91b5302e313500aa
1614960200.8346224;ff66000e26001e553130323900aa
1614960200.9249377;ff66000f43001e19b5303a303000aa
1614960201.4661767;ff62000a0731303000aa
1614960201.555826;ff62000c0a31373a303300aa
1614960201.6458247;ff66000f23001e91b5302e313500aa
1614960201.735139;ff66000e26001e553130323800aa
1614960201.8250315;ff66000f43001e19b5303a303000aa
1614960202.5910509;ff62000a0731303000aa
1614960202.6808872;ff62000c0a31373a303300aa
1614960202.7705994;ff66000f23001e91b5302e313500aa
1614960202.9057121;ff66000e26001e553130323700aa
1614960202.9952655;ff66000f43001e19b5303a303000aa
1614960203.399056;ff62000a0731303000aa
1614960203.5341961;ff62000c0a31373a303300aa
1614960203.6718068;ff66000f23001e91b5302e313500aa
1614960203.8504155;ff66000e26001e553130323600aa
1614960203.940629;ff66000f43001e19b5303a303000aa
1614960204.389865;ff62000a0731303000aa
1614960204.569657;ff62000c0a31373a303300aa
1614960204.659367;ff66000f23001e91b5302e313500aa
1614960204.8406508;ff66000e26001e553130323500aa
1614960204.9303875;ff66000f43001e19b5303a303000aa
1614960205.425087;ff62000a0731303000aa
1614960205.559779;ff62000c0a31373a303300aa
1614960205.6966891;ff66000f23001e91b5302e313500aa
1614960205.876114;ff66000e26001e553130323500aa
1614960205.9659617;ff66000f43001e19b5303a303000aa
1614960206.4601266;ff62000a0731303000aa
1614960206.5499527;ff62000c0a31373a303300aa
1614960206.6966193;ff66000f23001e91b5302e313500aa
1614960206.774483;ff66000e26001e553130323400aa
1614960206.86417;ff66000f43001e19b5303a303000aa
1614960207.4055052;ff62000a0731303000aa
1614960207.5397556;ff62000c0a31373a303300aa
1614960207.6300652;ff66000f23001e91b5302e313500aa
1614960207.7201135;ff66000e26001e553130323400aa
1614960207.8117218;ff66000f43001e19b5303a303000aa
1614960208.487719;ff62000a0731303000aa
1614960208.6203187;ff62000c0a31373a303300aa
1614960208.7995698;ff66000f23001e91b5302e313500aa
1614960208.9346187;ff66000e26001e553130323400aa
1614960209.0241592;ff66000f43001e19b5303a303000aa
1614960209.4307494;ff62000a0731303000aa
1614960209.5207865;ff62000c0a31373a303300aa
1614960209.6547124;ff66000f23001e91b5302e313500aa
1614960209.790584;ff66000e26001e553130323500aa
1614960209.881951;ff66000f43001e19b5303a303000aa
1614960210.421611;ff62000a0731303000aa
1614960210.5111067;ff62000c0a31373a303300aa
1614960210.6007786;ff66000f23001e91b5302e313500aa
1614960210.6957028;ff66000e26001e553130333200aa
1614960210.8258586;ff66000f43001e19b5303a303000aa
1614960211.454124;ff62000a0731303000aa
1614960211.5461454;ff62000c0a31373a303300aa
1614960211.6363006;ff66000f23001e91b5302e313500aa
1614960211.8153396;ff66000e26001e553130333300aa
1614960211.9051905;ff66000f43001e19b5303a303000aa
1614960212.3997257;ff62000a0731303000aa
1614960212.624168;ff62000c0a31373a303300aa
1614960212.850497;ff66000f23001e91b5302e313500aa
1614960212.9408946;ff66000e26001e553130333400aa
1614960213.0312326;ff66000f43001e19b5303a303000aa
1614960213.4797084;ff62000a0731303000aa
1614960213.6143422;ff62000c0a31373a303300aa
1614960213.7953808;ff66000f23001e91b5302e313600aa
1614960213.8863509;ff66000e26001e553130343100aa
1614960213.9758632;ff66000f43001e19b5303a303000aa
1614960214.4243958;ff62000a0731303000aa
1614960214.559485;ff62000c0a31373a303300aa
1614960214.6497352;ff66000f23001e91b5302e313600aa
1614960214.7395086;ff66000e26001e553130343000aa
1614960214.8291163;ff66000f43001e19b5303a303000aa
1614960215.415578;ff62000a0731303000aa
1614960215.5952644;ff62000c0a31373a303300aa
1614960215.6968777;ff66000f23001e91b5302e313600aa
1614960215.774382;ff66000e26001e553130343200aa
1614960216.0016112;ff66000f43001e19b5303a303000aa
1614960216.4055336;ff62000a0731303000aa
1614960216.5845215;ff62000c0a31373a303300aa
1614960216.6754074;ff66000f23001e91b5302e313600aa
1614960216.7645125;ff66000e26001e553130343700aa
1614960216.8999922;ff66000f43001e19b5303a303000aa
1614960217.395783;ff62000a0731303000aa
1614960217.485723;ff62000c0a31373a303300aa
1614960217.5749452;ff66000f23001e91b5302e313600aa
1614960217.665403;ff66000e26001e553130343700aa
1614960217.8000827;ff66000f43001e19b5303a303000aa
1614960218.430064;ff62000a0731303000aa
1614960218.565719;ff62000c0a31373a303300aa
1614960218.7004719;ff66000f23001e91b5302e313600aa
1614960218.790024;ff66000e26001e553130343600aa
1614960218.9254954;ff66000f43001e19b5303a303000aa
1614960219.4210916;ff62000a0731303000aa
1614960219.5111082;ff62000c0a31373a303300aa
1614960219.6005998;ff66000f23001e91b5302e313600aa
1614960219.735684;ff66000e26001e553130343500aa
1614960219.8253427;ff66000f43001e19b5303a303000aa
1614960220.4956114;ff62000a0731303000aa
1614960220.5461376;ff62000c0a31373a303300aa
1614960220.7261755;ff66000f23001e91b5302e313600aa
1614960220.8160465;ff66000e26001e553130343300aa
1614960220.9056604;ff66000f43001e19b5303a303000aa
1614960221.3997834;ff62000a0731303000aa
1614960221.536942;ff62000c0a31373a303300aa
1614960221.6695333;ff66000f23001e91b5302e313600aa
1614960221.8051922;ff66000e26001e553130343400aa
1614960221.8955984;ff66000f43001e19b5303a303000aa
1614960222.4791005;ff62000a0731303000aa
1614960222.6143217;ff62000c0a31373a303300aa
